OrderID,ProductID,Quantity,UnitCost,UnitPrice,DiscountRate,IsReturned,ReturnDate,ReturnTime,ReturnReason
ORD08623,PRDCT0058,3,4.35,5.62,0.0,0,9999-12-31,00:00:00,None
ORD08624,PRDCT0060,2,6.26,8.83,0.0,0,9999-12-31,00:00:00,None
ORD08624,PRDCT0054,2,3.79,5.05,0.0,0,9999-12-31,00:00:00,None
ORD08624,PRDCT0042,1,2.46,4.02,0.0,1,2023-02-09,23:49:24,Molded
ORD08625,PRDCT0093,1,4.71,6.44,0.0,0,9999-12-31,00:00:00,None
ORD08625,PRDCT0097,3,9.76,13.43,0.0,0,9999-12-31,00:00:00,None
ORD08625,PRDCT0058,1,5.26,6.8,0.0,0,9999-12-31,00:00:00,None
ORD08626,PRDCT0070,1,5.63,7.08,0.0,0,9999-12-31,00:00:00,None
ORD08626,PRDCT0079,1,11.91,15.84,0.0,0,9999-12-31,00:00:00,None
ORD08626,PRDCT0064,1,10.37,13.43,0.0,0,9999-12-31,00:00:00,None
ORD08627,PRDCT0003,1,14.12,22.39,0.0,0,9999-12-31,00:00:00,None
ORD08628,PRDCT0031,2,3.48,5.33,0.0,0,9999-12-31,00:00:00,None
ORD08628,PRDCT0016,2,5.8,9.15,0.15,0,9999-12-31,00:00:00,None
ORD08629,PRDCT0051,1,1.65,2.26,0.0,0,9999-12-31,00:00:00,None
ORD08630,PRDCT0024,1,1.98,2.82,0.05,0,9999-12-31,00:00:00,None
ORD08630,PRDCT0002,1,22.41,31.13,0.0,0,9999-12-31,00:00:00,None
ORD08631,PRDCT0015,1,5.49,9.0,0.0,0,9999-12-31,00:00:00,None
ORD08631,PRDCT0004,1,12.96,16.76,0.0,0,9999-12-31,00:00:00,None
ORD08631,PRDCT0017,1,2.84,3.6,0.0,0,9999-12-31,00:00:00,None
ORD08631,PRDCT0045,1,5.64,8.13,0.05,0,9999-12-31,00:00:00,None
ORD08632,PRDCT0019,1,3.1,5.0,0.05,0,9999-12-31,00:00:00,None
ORD08632,PRDCT0025,3,2.88,4.51,0.05,0,9999-12-31,00:00:00,None
ORD08632,PRDCT0013,1,4.76,6.28,0.0,0,9999-12-31,00:00:00,None
ORD08633,PRDCT0046,1,2.45,3.3,0.1,0,9999-12-31,00:00:00,None
ORD08633,PRDCT0039,1,4.7,7.64,0.0,0,9999-12-31,00:00:00,None
ORD08633,PRDCT0057,1,7.64,10.04,0.0,0,9999-12-31,00:00:00,None
ORD08634,PRDCT0090,2,10.82,17.23,0.0,0,9999-12-31,00:00:00,None
ORD08634,PRDCT0085,12,3.04,4.22,0.0,0,9999-12-31,00:00:00,None
ORD08635,PRDCT0057,1,6.95,9.12,0.0,0,9999-12-31,00:00:00,None
ORD08635,PRDCT0053,2,5.82,8.95,0.0,0,9999-12-31,00:00:00,None
ORD08635,PRDCT0061,2,9.41,12.08,0.0,0,9999-12-31,00:00:00,None
ORD08636,PRDCT0049,1,3.73,5.44,0.0,0,9999-12-31,00:00:00,None
ORD08636,PRDCT0056,3,2.85,4.5,0.1,0,9999-12-31,00:00:00,None
ORD08636,PRDCT0035,16,2.02,2.54,0.05,0,9999-12-31,00:00:00,None
ORD08637,PRDCT0040,3,2.38,3.82,0.0,0,9999-12-31,00:00:00,None
ORD08637,PRDCT0060,4,5.69,8.03,0.05,0,9999-12-31,00:00:00,None
ORD08638,PRDCT0062,3,4.01,6.44,0.0,0,9999-12-31,00:00:00,None
ORD08638,PRDCT0073,19,5.71,9.4,0.0,0,9999-12-31,00:00:00,None
ORD08638,PRDCT0071,2,13.44,20.67,0.0,0,9999-12-31,00:00:00,None
ORD08638,PRDCT0076,2,12.8,19.77,0.0,0,9999-12-31,00:00:00,None
ORD08638,PRDCT0072,4,8.55,12.94,0.0,0,9999-12-31,00:00:00,None
ORD08639,PRDCT0054,2,3.13,4.17,0.0,0,9999-12-31,00:00:00,None
ORD08639,PRDCT0049,3,2.8,4.09,0.0,1,2021-01-10,16:05:25,Stale/Hard
ORD08639,PRDCT0053,2,4.81,7.4,0.0,0,9999-12-31,00:00:00,None
ORD08639,PRDCT0059,3,4.28,6.72,0.0,0,9999-12-31,00:00:00,None
ORD08639,PRDCT0044,3,3.58,4.92,0.0,0,9999-12-31,00:00:00,None
ORD08639,PRDCT0074,5,7.79,11.12,0.0,0,9999-12-31,00:00:00,None
ORD08640,PRDCT0085,2,3.67,5.11,0.0,0,9999-12-31,00:00:00,None
ORD08640,PRDCT0074,4,11.41,16.28,0.0,0,9999-12-31,00:00:00,None
ORD08640,PRDCT0066,4,5.55,8.61,0.05,0,9999-12-31,00:00:00,None
ORD08640,PRDCT0064,5,11.41,14.77,0.0,0,9999-12-31,00:00:00,None
ORD08640,PRDCT0078,1,15.02,23.16,0.0,1,2025-07-14,06:39:29,Wrong Product Sent
ORD08641,PRDCT0058,2,4.78,6.18,0.05,0,9999-12-31,00:00:00,None
ORD08641,PRDCT0041,2,4.35,6.0,0.0,0,9999-12-31,00:00:00,None
ORD08641,PRDCT0031,2,2.62,4.0,0.0,0,9999-12-31,00:00:00,None
ORD08641,PRDCT0051,3,1.36,1.87,0.0,0,9999-12-31,00:00:00,None
ORD08641,PRDCT0066,2,4.17,6.47,0.0,0,9999-12-31,00:00:00,None
ORD08642,PRDCT0029,2,1.11,1.74,0.0,0,9999-12-31,00:00:00,None
ORD08642,PRDCT0020,2,5.65,8.22,0.15,0,9999-12-31,00:00:00,None
ORD08642,PRDCT0001,3,18.51,23.43,0.0,0,9999-12-31,00:00:00,None
ORD08642,PRDCT0002,3,24.65,34.24,0.0,0,9999-12-31,00:00:00,None
ORD08642,PRDCT0010,3,16.56,25.17,0.0,0,9999-12-31,00:00:00,None
ORD08643,PRDCT0010,2,20.04,30.45,0.0,1,2025-12-22,05:02:33,Unpleasant Odor
ORD08643,PRDCT0022,3,1.33,1.71,0.0,0,9999-12-31,00:00:00,None
ORD08643,PRDCT0021,2,1.65,2.36,0.0,0,9999-12-31,00:00:00,None
ORD08644,PRDCT0050,1,1.74,2.8,0.0,1,2024-12-05,22:21:11,Wrong Item Sent
ORD08644,PRDCT0037,15,1.56,2.04,0.05,0,9999-12-31,00:00:00,None
ORD08644,PRDCT0044,1,4.76,6.55,0.0,0,9999-12-31,00:00:00,None
ORD08645,PRDCT0057,1,7.64,10.04,0.0,0,9999-12-31,00:00:00,None
ORD08645,PRDCT0044,1,4.76,6.55,0.05,0,9999-12-31,00:00:00,None
ORD08645,PRDCT0041,3,5.26,7.25,0.15,0,9999-12-31,00:00:00,None
ORD08646,PRDCT0086,2,9.82,16.3,0.0,0,9999-12-31,00:00:00,None
ORD08646,PRDCT0078,1,15.02,23.16,0.05,0,9999-12-31,00:00:00,None
ORD08646,PRDCT0069,4,7.54,10.18,0.0,0,9999-12-31,00:00:00,None
ORD08646,PRDCT0087,2,8.64,13.4,0.05,0,9999-12-31,00:00:00,None
ORD08647,PRDCT0069,4,6.23,8.41,0.0,0,9999-12-31,00:00:00,None
ORD08647,PRDCT0087,3,7.14,11.07,0.0,0,9999-12-31,00:00:00,None
ORD08647,PRDCT0073,2,5.19,8.54,0.0,0,9999-12-31,00:00:00,None
ORD08648,PRDCT0084,1,5.82,9.12,0.0,0,9999-12-31,00:00:00,None
ORD08648,PRDCT0089,2,10.18,15.03,0.0,0,9999-12-31,00:00:00,None
ORD08648,PRDCT0081,2,7.16,9.86,0.1,0,9999-12-31,00:00:00,None
ORD08649,PRDCT0025,1,2.38,3.73,0.0,0,9999-12-31,00:00:00,None
ORD08649,PRDCT0007,2,19.79,30.81,0.0,0,9999-12-31,00:00:00,None
ORD08650,PRDCT0072,4,7.77,11.76,0.0,0,9999-12-31,00:00:00,None
ORD08650,PRDCT0063,3,3.23,4.71,0.1,0,9999-12-31,00:00:00,None
ORD08650,PRDCT0077,19,4.49,6.43,0.0,0,9999-12-31,00:00:00,None
ORD08650,PRDCT0089,1,9.26,13.66,0.0,0,9999-12-31,00:00:00,None
ORD08650,PRDCT0087,4,7.14,11.07,0.0,0,9999-12-31,00:00:00,None
ORD08651,PRDCT0007,2,21.77,33.89,0.0,0,9999-12-31,00:00:00,None
ORD08651,PRDCT0001,3,16.83,21.3,0.0,0,9999-12-31,00:00:00,None
ORD08651,PRDCT0021,2,1.24,1.77,0.0,0,9999-12-31,00:00:00,None
ORD08652,PRDCT0083,3,3.44,4.49,0.0,0,9999-12-31,00:00:00,None
ORD08652,PRDCT0081,2,5.92,8.15,0.0,0,9999-12-31,00:00:00,None
ORD08652,PRDCT0088,2,7.5,11.81,0.0,0,9999-12-31,00:00:00,None
ORD08652,PRDCT0069,4,5.67,7.64,0.1,0,9999-12-31,00:00:00,None
ORD08652,PRDCT0084,1,4.81,7.54,0.0,0,9999-12-31,00:00:00,None
ORD08652,PRDCT0004,2,9.74,12.6,0.0,0,9999-12-31,00:00:00,None
ORD08653,PRDCT0089,1,7.65,11.29,0.0,0,9999-12-31,00:00:00,None
ORD08653,PRDCT0090,2,8.94,14.24,0.0,0,9999-12-31,00:00:00,None
ORD08653,PRDCT0084,17,4.37,6.85,0.15,0,9999-12-31,00:00:00,None
ORD08653,PRDCT0073,1,4.29,7.06,0.0,1,2021-09-20,10:15:50,Skin Irritation/Allergy
ORD08654,PRDCT0019,2,2.82,4.54,0.05,0,9999-12-31,00:00:00,None
ORD08654,PRDCT0012,1,3.0,4.46,0.0,0,9999-12-31,00:00:00,None
ORD08654,PRDCT0030,2,0.9,1.35,0.0,0,9999-12-31,00:00:00,None
ORD08655,PRDCT0054,1,3.79,5.05,0.0,0,9999-12-31,00:00:00,None
ORD08655,PRDCT0056,2,2.59,4.09,0.0,0,9999-12-31,00:00:00,None
ORD08656,PRDCT0100,2,11.05,14.61,0.0,0,9999-12-31,00:00:00,None
ORD08656,PRDCT0056,1,2.85,4.5,0.0,0,9999-12-31,00:00:00,None
ORD08656,PRDCT0055,1,2.45,3.98,0.0,0,9999-12-31,00:00:00,None
ORD08657,PRDCT0084,1,6.4,10.03,0.05,0,9999-12-31,00:00:00,None
ORD08657,PRDCT0089,2,11.2,16.53,0.0,0,9999-12-31,00:00:00,None
ORD08657,PRDCT0080,2,7.06,9.47,0.1,0,9999-12-31,00:00:00,None
ORD08658,PRDCT0034,2,2.09,2.76,0.05,0,9999-12-31,00:00:00,None
ORD08658,PRDCT0057,3,6.95,9.12,0.15,0,9999-12-31,00:00:00,None
ORD08658,PRDCT0049,2,3.39,4.95,0.0,0,9999-12-31,00:00:00,None
ORD08658,PRDCT0053,1,5.82,8.95,0.0,0,9999-12-31,00:00:00,None
ORD08659,PRDCT0006,2,8.34,10.51,0.05,0,9999-12-31,00:00:00,None
ORD08660,PRDCT0036,2,4.9,7.65,0.0,1,2024-02-21,05:21:55,Expired Date
ORD08660,PRDCT0059,2,5.7,8.94,0.0,0,9999-12-31,00:00:00,None
ORD08660,PRDCT0057,1,7.64,10.04,0.0,0,9999-12-31,00:00:00,None
ORD08661,PRDCT0045,1,4.66,6.72,0.0,0,9999-12-31,00:00:00,None
ORD08661,PRDCT0046,1,2.23,3.0,0.0,0,9999-12-31,00:00:00,None
ORD08662,PRDCT0013,2,4.76,6.28,0.0,0,9999-12-31,00:00:00,None
ORD08662,PRDCT0030,2,0.99,1.49,0.0,0,9999-12-31,00:00:00,None
ORD08662,PRDCT0012,2,3.3,4.9,0.05,0,9999-12-31,00:00:00,None
ORD08662,PRDCT0088,2,8.25,13.0,0.0,0,9999-12-31,00:00:00,None
ORD08663,PRDCT0008,2,14.91,23.43,0.0,0,9999-12-31,00:00:00,None
ORD08663,PRDCT0022,1,1.47,1.88,0.15,0,9999-12-31,00:00:00,None
ORD08663,PRDCT0007,3,31.87,49.62,0.0,0,9999-12-31,00:00:00,None
ORD08664,PRDCT0038,1,4.86,6.52,0.0,0,9999-12-31,00:00:00,None
ORD08664,PRDCT0060,1,6.26,8.83,0.0,0,9999-12-31,00:00:00,None
ORD08665,PRDCT0007,3,26.34,41.01,0.0,0,9999-12-31,00:00:00,None
ORD08665,PRDCT0022,2,1.21,1.56,0.05,0,9999-12-31,00:00:00,None
ORD08665,PRDCT0004,2,11.78,15.24,0.0,0,9999-12-31,00:00:00,None
ORD08666,PRDCT0023,1,2.46,3.35,0.1,0,9999-12-31,00:00:00,None
ORD08667,PRDCT0032,21,5.96,8.87,0.15,0,9999-12-31,00:00:00,None
ORD08667,PRDCT0044,3,5.24,7.2,0.0,0,9999-12-31,00:00:00,None
ORD08667,PRDCT0047,16,5.26,7.38,0.0,0,9999-12-31,00:00:00,None
ORD08668,PRDCT0062,1,4.01,6.44,0.05,0,9999-12-31,00:00:00,None
ORD08668,PRDCT0065,2,1.46,2.09,0.0,0,9999-12-31,00:00:00,None
ORD08669,PRDCT0089,4,10.18,15.03,0.1,0,9999-12-31,00:00:00,None
ORD08669,PRDCT0075,4,3.61,5.51,0.0,0,9999-12-31,00:00:00,None
ORD08669,PRDCT0082,2,9.98,14.11,0.0,0,9999-12-31,00:00:00,None
ORD08669,PRDCT0077,1,4.94,7.07,0.0,0,9999-12-31,00:00:00,None
ORD08670,PRDCT0018,19,8.88,11.66,0.0,0,9999-12-31,00:00:00,None
ORD08670,PRDCT0023,2,2.24,3.05,0.0,0,9999-12-31,00:00:00,None
ORD08670,PRDCT0025,1,3.17,4.96,0.0,0,9999-12-31,00:00:00,None
ORD08671,PRDCT0082,2,7.5,10.6,0.0,0,9999-12-31,00:00:00,None
ORD08671,PRDCT0059,2,4.28,6.72,0.0,0,9999-12-31,00:00:00,None
ORD08672,PRDCT0067,2,2.69,4.04,0.05,0,9999-12-31,00:00:00,None
ORD08672,PRDCT0077,3,5.43,7.77,0.0,0,9999-12-31,00:00:00,None
ORD08672,PRDCT0066,1,5.55,8.61,0.0,0,9999-12-31,00:00:00,None
ORD08672,PRDCT0083,3,4.58,5.97,0.0,0,9999-12-31,00:00:00,None
ORD08673,PRDCT0085,2,3.34,4.65,0.0,0,9999-12-31,00:00:00,None
ORD08674,PRDCT0026,1,5.35,7.08,0.0,0,9999-12-31,00:00:00,None
ORD08674,PRDCT0007,1,23.95,37.28,0.0,0,9999-12-31,00:00:00,None
ORD08674,PRDCT0010,2,16.56,25.17,0.0,0,9999-12-31,00:00:00,None
ORD08675,PRDCT0025,2,2.62,4.1,0.15,0,9999-12-31,00:00:00,None
ORD08675,PRDCT0014,2,2.63,3.74,0.0,0,9999-12-31,00:00:00,None
ORD08675,PRDCT0016,10,4.36,6.88,0.0,0,9999-12-31,00:00:00,None
ORD08676,PRDCT0002,2,22.41,31.13,0.0,0,9999-12-31,00:00:00,None
ORD08676,PRDCT0021,1,1.24,1.77,0.0,0,9999-12-31,00:00:00,None
ORD08677,PRDCT0071,1,13.44,20.67,0.0,0,9999-12-31,00:00:00,None
ORD08677,PRDCT0080,1,6.42,8.61,0.05,0,9999-12-31,00:00:00,None
ORD08677,PRDCT0069,1,6.85,9.25,0.0,0,9999-12-31,00:00:00,None
ORD08678,PRDCT0014,25,3.5,4.98,0.1,0,9999-12-31,00:00:00,None
ORD08678,PRDCT0024,1,2.64,3.75,0.0,0,9999-12-31,00:00:00,None
ORD08678,PRDCT0017,1,2.84,3.6,0.15,0,9999-12-31,00:00:00,None
ORD08678,PRDCT0062,2,4.41,7.09,0.15,0,9999-12-31,00:00:00,None
ORD08679,PRDCT0059,3,5.18,8.13,0.0,0,9999-12-31,00:00:00,None
ORD08680,PRDCT0015,3,4.54,7.44,0.0,0,9999-12-31,00:00:00,None
ORD08680,PRDCT0004,2,10.71,13.85,0.05,0,9999-12-31,00:00:00,None
ORD08680,PRDCT0016,1,4.79,7.56,0.1,0,9999-12-31,00:00:00,None
ORD08681,PRDCT0047,2,4.34,6.1,0.0,0,9999-12-31,00:00:00,None
ORD08681,PRDCT0035,3,1.84,2.31,0.0,0,9999-12-31,00:00:00,None
ORD08681,PRDCT0060,2,6.26,8.83,0.0,0,9999-12-31,00:00:00,None
ORD08681,PRDCT0039,2,4.27,6.95,0.05,0,9999-12-31,00:00:00,None
ORD08682,PRDCT0076,2,14.08,21.74,0.15,0,9999-12-31,00:00:00,None
ORD08683,PRDCT0002,2,29.82,41.43,0.2,0,9999-12-31,00:00:00,None
ORD08683,PRDCT0005,1,27.17,36.65,0.25,0,9999-12-31,00:00:00,None
ORD08684,PRDCT0015,1,4.54,7.44,0.15,0,9999-12-31,00:00:00,None
ORD08684,PRDCT0030,22,0.99,1.49,0.0,0,9999-12-31,00:00:00,None
ORD08685,PRDCT0096,1,4.38,5.62,0.0,0,9999-12-31,00:00:00,None
ORD08685,PRDCT0059,2,6.27,9.84,0.0,0,9999-12-31,00:00:00,None
ORD08685,PRDCT0093,1,5.7,7.79,0.15,0,9999-12-31,00:00:00,None
ORD08686,PRDCT0009,3,19.99,28.36,0.0,0,9999-12-31,00:00:00,None
ORD08686,PRDCT0016,1,6.38,10.07,0.0,0,9999-12-31,00:00:00,None
ORD08686,PRDCT0003,2,14.12,22.39,0.0,0,9999-12-31,00:00:00,None
ORD08686,PRDCT0030,2,1.32,1.98,0.1,1,2026-04-11,19:01:59,Bruised/Damaged
ORD08687,PRDCT0039,2,5.17,8.4,0.1,0,9999-12-31,00:00:00,None
ORD08687,PRDCT0051,3,1.82,2.49,0.15,0,9999-12-31,00:00:00,None
ORD08687,PRDCT0041,8,5.78,7.98,0.15,0,9999-12-31,00:00:00,None
ORD08687,PRDCT0050,4,1.92,3.07,0.0,0,9999-12-31,00:00:00,None
ORD08688,PRDCT0055,2,2.69,4.38,0.0,0,9999-12-31,00:00:00,None
ORD08688,PRDCT0095,3,7.38,11.38,0.0,0,9999-12-31,00:00:00,None
ORD08689,PRDCT0058,3,5.26,6.8,0.05,0,9999-12-31,00:00:00,None
ORD08689,PRDCT0092,2,10.62,13.7,0.05,0,9999-12-31,00:00:00,None
ORD08689,PRDCT0052,4,3.0,4.28,0.05,0,9999-12-31,00:00:00,None
ORD08689,PRDCT0097,3,9.76,13.43,0.0,0,9999-12-31,00:00:00,None
ORD08689,PRDCT0054,1,3.79,5.05,0.0,1,2023-12-04,07:33:33,Customer Changed Mind
ORD08689,PRDCT0099,2,8.99,11.53,0.05,0,9999-12-31,00:00:00,None
ORD08689,PRDCT0056,4,2.59,4.09,0.1,0,9999-12-31,00:00:00,None
ORD08690,PRDCT0033,3,3.16,4.47,0.0,0,9999-12-31,00:00:00,None
ORD08690,PRDCT0057,4,8.4,11.04,0.1,0,9999-12-31,00:00:00,None
ORD08690,PRDCT0056,4,3.13,4.95,0.0,0,9999-12-31,00:00:00,None
ORD08690,PRDCT0053,2,7.04,10.83,0.0,0,9999-12-31,00:00:00,None
ORD08690,PRDCT0055,1,2.69,4.38,0.0,0,9999-12-31,00:00:00,None
ORD08690,PRDCT0100,4,12.15,16.08,0.0,0,9999-12-31,00:00:00,None
ORD08691,PRDCT0009,3,15.02,21.31,0.0,0,9999-12-31,00:00:00,None
ORD08691,PRDCT0030,2,0.99,1.49,0.0,0,9999-12-31,00:00:00,None
ORD08692,PRDCT0053,2,7.04,10.83,0.0,0,9999-12-31,00:00:00,None
ORD08693,PRDCT0021,2,1.5,2.14,0.0,1,2024-12-18,11:42:15,Customer Changed Mind
ORD08693,PRDCT0005,2,24.7,33.31,0.0,0,9999-12-31,00:00:00,None
ORD08693,PRDCT0010,2,18.22,27.68,0.0,0,9999-12-31,00:00:00,None
ORD08693,PRDCT0003,1,11.67,18.5,0.05,0,9999-12-31,00:00:00,None
ORD08693,PRDCT0062,1,4.01,6.44,0.0,0,9999-12-31,00:00:00,None
ORD08694,PRDCT0078,2,13.66,21.06,0.0,0,9999-12-31,00:00:00,None
ORD08694,PRDCT0084,4,5.82,9.12,0.0,0,9999-12-31,00:00:00,None
ORD08694,PRDCT0088,3,9.08,14.29,0.05,0,9999-12-31,00:00:00,None
ORD08695,PRDCT0023,17,2.24,3.05,0.0,0,9999-12-31,00:00:00,None
ORD08695,PRDCT0017,2,2.58,3.27,0.0,0,9999-12-31,00:00:00,None
ORD08695,PRDCT0016,2,5.27,8.32,0.0,0,9999-12-31,00:00:00,None
ORD08695,PRDCT0021,2,1.5,2.14,0.05,0,9999-12-31,00:00:00,None
ORD08696,PRDCT0040,1,3.16,5.08,0.0,0,9999-12-31,00:00:00,None
ORD08696,PRDCT0056,1,3.13,4.95,0.0,0,9999-12-31,00:00:00,None
ORD08696,PRDCT0031,3,3.48,5.33,0.0,0,9999-12-31,00:00:00,None
ORD08696,PRDCT0035,1,2.23,2.8,0.05,0,9999-12-31,00:00:00,None
ORD08697,PRDCT0035,1,1.52,1.91,0.0,1,2021-04-14,18:31:02,Damaged Can
ORD08697,PRDCT0058,1,4.35,5.62,0.1,0,9999-12-31,00:00:00,None
ORD08698,PRDCT0003,2,12.84,20.35,0.0,0,9999-12-31,00:00:00,None
ORD08698,PRDCT0018,1,9.77,12.83,0.0,0,9999-12-31,00:00:00,None
ORD08698,PRDCT0012,2,4.0,5.93,0.0,0,9999-12-31,00:00:00,None
ORD08699,PRDCT0012,2,3.3,4.9,0.0,0,9999-12-31,00:00:00,None
ORD08699,PRDCT0027,3,5.37,6.9,0.0,0,9999-12-31,00:00:00,None
ORD08699,PRDCT0013,1,4.76,6.28,0.0,0,9999-12-31,00:00:00,None
ORD08700,PRDCT0013,1,4.76,6.28,0.25,0,9999-12-31,00:00:00,None
ORD08700,PRDCT0011,3,4.77,7.6,0.15,0,9999-12-31,00:00:00,None
ORD08700,PRDCT0019,4,3.1,5.0,0.3,0,9999-12-31,00:00:00,None
ORD08700,PRDCT0068,2,9.17,13.79,0.15,0,9999-12-31,00:00:00,None
ORD08701,PRDCT0009,1,12.41,17.61,0.2,0,9999-12-31,00:00:00,None
ORD08702,PRDCT0038,1,4.42,5.93,0.0,1,2022-08-31,18:48:48,Customer Changed Mind
ORD08702,PRDCT0031,2,2.62,4.0,0.05,0,9999-12-31,00:00:00,None
ORD08702,PRDCT0056,1,2.35,3.72,0.0,0,9999-12-31,00:00:00,None
ORD08702,PRDCT0030,1,0.9,1.35,0.0,0,9999-12-31,00:00:00,None
ORD08703,PRDCT0079,1,13.1,17.42,0.0,0,9999-12-31,00:00:00,None
ORD08703,PRDCT0088,1,9.99,15.72,0.0,0,9999-12-31,00:00:00,None
ORD08703,PRDCT0068,1,11.1,16.69,0.0,0,9999-12-31,00:00:00,None
ORD08703,PRDCT0033,1,3.16,4.47,0.0,0,9999-12-31,00:00:00,None
ORD08704,PRDCT0016,4,6.38,10.07,0.0,0,9999-12-31,00:00:00,None
ORD08704,PRDCT0006,2,13.43,16.93,0.0,0,9999-12-31,00:00:00,None
ORD08704,PRDCT0020,4,7.52,10.94,0.05,0,9999-12-31,00:00:00,None
ORD08705,PRDCT0037,2,1.42,1.85,0.05,1,2023-11-11,15:14:43,Customer Changed Mind
ORD08705,PRDCT0051,1,1.5,2.06,0.0,0,9999-12-31,00:00:00,None
ORD08706,PRDCT0071,2,13.44,20.67,0.0,0,9999-12-31,00:00:00,None
ORD08706,PRDCT0065,2,1.46,2.09,0.0,0,9999-12-31,00:00:00,None
ORD08707,PRDCT0076,1,11.64,17.97,0.0,0,9999-12-31,00:00:00,None
ORD08707,PRDCT0075,1,3.28,5.01,0.1,0,9999-12-31,00:00:00,None
ORD08708,PRDCT0079,1,8.95,11.9,0.1,1,2021-07-12,01:20:43,Leaking/Broken Pump
ORD08708,PRDCT0082,1,7.5,10.6,0.0,0,9999-12-31,00:00:00,None
ORD08708,PRDCT0083,1,3.13,4.08,0.05,0,9999-12-31,00:00:00,None
ORD08708,PRDCT0037,3,1.17,1.53,0.0,0,9999-12-31,00:00:00,None
ORD08709,PRDCT0022,2,1.21,1.56,0.0,0,9999-12-31,00:00:00,None
ORD08709,PRDCT0019,1,3.41,5.5,0.05,0,9999-12-31,00:00:00,None
ORD08709,PRDCT0018,2,8.88,11.66,0.0,0,9999-12-31,00:00:00,None
ORD08710,PRDCT0048,1,4.3,6.15,0.0,0,9999-12-31,00:00:00,None
ORD08710,PRDCT0034,1,2.09,2.76,0.0,0,9999-12-31,00:00:00,None
ORD08711,PRDCT0069,2,6.85,9.25,0.05,0,9999-12-31,00:00:00,None
ORD08712,PRDCT0001,1,22.4,28.34,0.15,0,9999-12-31,00:00:00,None
ORD08712,PRDCT0017,4,2.84,3.6,0.4,0,9999-12-31,00:00:00,None
ORD08712,PRDCT0021,2,1.65,2.36,0.15,0,9999-12-31,00:00:00,None
ORD08712,PRDCT0014,4,3.5,4.98,0.2,0,9999-12-31,00:00:00,None
ORD08712,PRDCT0004,3,12.96,16.76,0.15,0,9999-12-31,00:00:00,None
ORD08712,PRDCT0025,5,3.48,5.46,0.25,0,9999-12-31,00:00:00,None
ORD08712,PRDCT0026,5,6.47,8.56,0.3,0,9999-12-31,00:00:00,None
ORD08713,PRDCT0073,1,5.19,8.54,0.0,0,9999-12-31,00:00:00,None
ORD08713,PRDCT0085,2,3.04,4.22,0.0,0,9999-12-31,00:00:00,None
ORD08714,PRDCT0029,2,1.11,1.74,0.0,0,9999-12-31,00:00:00,None
ORD08714,PRDCT0014,4,2.89,4.11,0.0,0,9999-12-31,00:00:00,None
ORD08714,PRDCT0010,4,16.56,25.17,0.0,0,9999-12-31,00:00:00,None
ORD08715,PRDCT0063,2,3.55,5.18,0.0,0,9999-12-31,00:00:00,None
ORD08715,PRDCT0064,4,10.37,13.43,0.0,0,9999-12-31,00:00:00,None
ORD08715,PRDCT0075,2,3.61,5.51,0.05,0,9999-12-31,00:00:00,None
ORD08715,PRDCT0088,3,9.08,14.29,0.0,0,9999-12-31,00:00:00,None
ORD08715,PRDCT0049,3,3.73,5.44,0.0,0,9999-12-31,00:00:00,None
ORD08716,PRDCT0018,2,9.77,12.83,0.2,0,9999-12-31,00:00:00,None
ORD08716,PRDCT0017,1,2.84,3.6,0.25,0,9999-12-31,00:00:00,None
ORD08716,PRDCT0004,1,12.96,16.76,0.15,0,9999-12-31,00:00:00,None
ORD08717,PRDCT0015,3,4.99,8.19,0.0,0,9999-12-31,00:00:00,None
ORD08717,PRDCT0003,2,11.67,18.5,0.0,0,9999-12-31,00:00:00,None
ORD08718,PRDCT0021,2,1.5,2.14,0.1,0,9999-12-31,00:00:00,None
ORD08718,PRDCT0019,3,3.41,5.5,0.0,0,9999-12-31,00:00:00,None
ORD08718,PRDCT0008,4,12.33,19.37,0.0,0,9999-12-31,00:00:00,None
ORD08718,PRDCT0007,3,26.34,41.01,0.0,0,9999-12-31,00:00:00,None
ORD08718,PRDCT0004,1,11.78,15.24,0.0,0,9999-12-31,00:00:00,None
ORD08718,PRDCT0034,2,2.3,3.03,0.0,1,2024-05-12,01:04:59,Wrong Flavor Sent
ORD08719,PRDCT0014,1,3.18,4.53,0.0,0,9999-12-31,00:00:00,None
ORD08719,PRDCT0003,3,11.67,18.5,0.0,0,9999-12-31,00:00:00,None
ORD08719,PRDCT0072,4,8.55,12.94,0.05,0,9999-12-31,00:00:00,None
ORD08720,PRDCT0026,2,5.35,7.08,0.1,0,9999-12-31,00:00:00,None
ORD08720,PRDCT0012,2,3.3,4.9,0.05,0,9999-12-31,00:00:00,None
ORD08720,PRDCT0003,4,10.61,16.82,0.0,0,9999-12-31,00:00:00,None
ORD08721,PRDCT0057,1,8.4,11.04,0.0,0,9999-12-31,00:00:00,None
ORD08721,PRDCT0055,3,2.69,4.38,0.0,0,9999-12-31,00:00:00,None
ORD08721,PRDCT0060,1,7.57,10.69,0.0,0,9999-12-31,00:00:00,None
ORD08721,PRDCT0059,2,6.27,9.84,0.0,0,9999-12-31,00:00:00,None
ORD08722,PRDCT0066,2,5.04,7.83,0.0,0,9999-12-31,00:00:00,None
ORD08722,PRDCT0063,3,3.55,5.18,0.0,0,9999-12-31,00:00:00,None
